CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15661974,Pirozzi,677,France,Male,46,2,57037.74,1,1,1,158531.01,0
15689341,Gibbs,655,France,Female,50,10,0,4,1,0,179267.94,1
15607993,Milne,625,France,Female,52,2,79468.96,1,1,1,84606.03,0
15769522,O'Connor,734,France,Male,51,1,118537.47,1,1,1,116912.45,0
15755825,McGuirk,666,France,Male,39,10,0,2,1,0,102999.33,0
15744327,Ruth,564,France,Male,40,4,0,1,1,0,85455.62,1
15798666,Hughes,814,France,Female,36,6,0,2,1,1,98657.01,0
15759436,Aksenov,758,France,Female,50,2,95813.76,3,1,1,67944.09,1
15758056,Calabresi,558,France,Male,35,1,0,2,0,0,111687.57,0
15742269,Milano,756,France,Female,24,1,0,2,1,0,184182.25,0
15738411,Ho,505,France,Male,34,10,104498.79,1,0,1,126451.14,0
15709396,Hale,801,France,Male,42,6,0,2,1,1,95804.33,0
15654106,K?,604,France,Male,26,8,149542.52,2,0,1,197911.52,0
15621653,Rice,716,France,Female,29,10,87946.39,1,1,1,182531.74,0
15598086,Brown,624,France,Female,45,3,68639.57,1,1,0,168002.31,1
15658693,Aksyonova,827,France,Female,60,2,0,2,0,1,60615.83,0
15631838,Findlay,606,France,Male,61,5,108166.09,2,0,1,8643.21,0
15752026,Hammer,691,France,Male,58,3,0,1,0,1,194930.3,1
15723706,Abbott,573,France,Female,33,0,90124.64,1,1,0,137476.71,0
15679770,Smith,611,France,Female,61,3,131583.59,4,0,1,66238.23,1
15687130,Nkemjika,686,France,Female,43,0,0,1,1,1,170072.9,0
15755178,Ramos,660,France,Male,50,1,0,3,1,1,191849.15,1
15617197,Chien,524,France,Male,50,4,0,2,1,1,31840.59,1
15631240,Dubinina,645,France,Female,36,8,0,2,1,1,12096.61,1
15784301,Wang,850,France,Male,42,0,0,2,1,0,44165.84,0
15631310,Hsieh,537,France,Female,53,3,0,1,1,1,91406.62,0
15771540,Fedorova,755,France,Male,38,9,148912.44,1,1,0,80416.16,0
15714634,Nebechi,837,France,Male,26,4,89900.24,2,1,0,175477.03,0
15646566,Bell,763,France,Female,58,9,187911.55,1,0,1,35825.18,0
15645463,Udinese,843,France,Female,27,5,0,2,1,1,67494.23,0
15672144,Mao,667,France,Female,38,6,144432.04,1,1,1,73963.17,1
15596088,Fanucci,705,France,Female,50,4,77065.9,2,0,1,145159.26,0
15635240,Onuoha,553,France,Male,42,1,0,2,0,0,23822.04,0
15652527,Champion,680,France,Male,44,7,108724.98,1,0,1,72330.46,0
15785865,Mazzanti,711,France,Male,58,9,91285.13,2,1,1,26767.85,0
15704629,Wright,582,France,Female,32,1,116409.55,1,0,1,152790.92,0
15634719,Chinwendu,704,France,Male,31,0,0,2,1,0,183038.33,0
15703205,Uwaezuoke,656,France,Female,46,5,113402.14,2,1,1,138849.06,0
15567333,Archambault,712,France,Female,31,7,0,2,1,0,170333.38,0
15754537,Ko,748,France,Male,40,0,0,1,0,0,60416.76,0
15612030,Udegbulam,724,France,Male,28,9,0,2,1,1,100240.2,0
15573242,Greene,691,France,Male,50,6,136953.47,1,1,1,2704.98,0
15601892,Hunter,563,France,Male,33,8,0,2,0,1,68815.05,0
15663885,Blinova,741,France,Male,32,5,0,1,1,1,64839.23,0
15701096,De Garis,778,France,Male,44,8,123863.64,1,1,0,144494.94,0
15737310,Thompson,633,France,Male,29,10,130206.28,1,1,0,184654.87,0
15763665,Y?,833,France,Female,28,4,136674.51,2,0,0,5278.78,0
15744582,Randall,680,France,Female,24,10,0,3,1,0,154971.63,1
15643752,Wei,540,France,Male,25,5,116160.23,1,1,0,13411.67,0
15715707,Light,657,France,Male,32,3,118829.03,2,1,1,73127.61,0
15814209,Capon,814,France,Male,31,1,118870.92,1,1,0,101704.19,0
15733768,Hou,600,France,Male,32,1,0,1,1,1,101986.16,0
15755242,Rowe,682,France,Female,46,2,0,1,1,1,114442.66,0
15729412,Holloway,682,France,Male,38,4,107192.38,1,1,1,15669.17,0
15746564,O'Sullivan,566,France,Male,42,3,108010.78,1,1,1,157486.1,0
15665221,Nwebube,630,France,Male,26,7,129837.72,2,0,1,197001.15,0
15700209,Walker,486,France,Male,63,9,97009.15,1,1,1,85101,0
15724834,Wilson,498,France,Female,30,1,0,2,0,0,135795.53,0
15685300,Meng,603,France,Male,35,6,128993.76,2,1,0,130483.56,0
15760102,Yeh,551,France,Female,36,5,0,1,1,0,183479.12,0
15653696,Goliwe,515,France,Female,28,9,0,2,0,0,94141.75,0
15681196,Chikere,629,France,Male,35,1,172170.36,1,1,1,159777.37,0
15766776,Sal,576,France,Male,41,1,0,1,1,1,188274.6,0
15688637,Witt,592,France,Female,27,4,0,2,1,1,183569.25,0
15677435,Kazantseva,647,France,Female,29,0,98263.46,2,1,0,164717.95,0
15698619,Bowhay,593,France,Male,43,9,0,2,1,1,76357.43,0
15586870,Ni,632,France,Male,27,4,193125.85,1,1,1,152665.85,0
15735263,Hsueh,736,France,Male,27,5,51522.75,1,0,1,192131.77,0
15765322,Connely,755,France,Male,23,5,84284.48,2,1,1,62851.6,0
15687162,Clayton,461,France,Male,51,9,119889.84,1,0,0,56767.67,1
15644962,Connolly,745,France,Male,21,4,137910.45,1,1,1,177235.23,0
15612615,Graham,616,France,Female,37,6,0,2,1,0,86242.18,0
15813439,Ch'ien,587,France,Male,33,5,100116.82,1,1,0,34215.58,0
15761348,Kuo,601,France,Female,38,0,0,2,1,0,165196.65,0
15759874,Chamberlain,532,France,Male,44,3,148595.55,1,1,0,74838.64,1
15737782,Brazenor,562,France,Male,29,9,0,1,1,1,25858.68,0
15679410,Caldwell,729,France,Female,62,4,140549.4,1,1,0,30990.16,1
15756241,Yirawala,767,France,Female,44,2,152509.25,1,1,1,136915.15,0
15688409,Donaldson,742,France,Female,28,2,191864.51,1,1,0,108457.99,1
15742272,Ozerova,669,France,Female,44,8,96418.09,1,0,0,131609.48,1
15769582,Kang,586,France,Male,29,3,0,2,1,1,142238.54,0
15576723,Ts'ai,740,France,Female,37,7,0,2,1,1,194270.91,0
15591577,Moran,584,France,Male,35,3,146311.58,1,1,1,105443.47,0
15582325,Jennings,524,France,Male,52,2,87894.26,1,1,0,173899.42,1
15693947,Tokareva,614,France,Female,19,5,97445.49,2,1,0,122823.34,0
15760446,Pagnotto,598,France,Female,64,9,0,1,0,1,13181.37,1
15630920,Du Cane,724,France,Male,34,2,154485.74,2,0,0,78560.64,0
15574910,Ferguson,601,France,Male,50,2,115625.07,1,1,0,185855.21,0
15756472,Odinakachukwu,804,France,Male,25,7,108396.67,1,1,0,128276.95,0
15733297,Sinclair,518,France,Female,38,10,84764.79,1,1,1,162253.9,0
15767793,Hsu,819,France,Female,38,10,0,2,1,0,30498.7,0
15813532,Burns,625,France,Female,39,5,0,2,1,0,32615.21,0
15672115,Lettiere,679,France,Male,60,6,0,2,1,1,77331.77,0
15679148,Oliver,508,France,Male,44,3,115451.05,2,0,0,67234.33,0
15636999,Mao,414,France,Male,38,8,0,1,0,1,77661.12,1
15629150,Lucchese,721,France,Female,37,1,0,2,1,0,70810.8,0
15736274,Prokhorova,751,France,Male,31,8,0,2,0,0,17550.49,0
15627697,Alekseyeva,662,France,Male,34,2,0,2,0,1,21497.27,0
15699450,Li,723,France,Male,48,7,0,2,1,1,150694.58,0
15729954,Azuka,586,France,Female,28,5,0,3,1,0,170487.4,1
15786200,Brock,564,France,Male,31,4,0,2,1,0,53520.03,0
15797010,Shen,649,France,Female,31,2,0,2,1,0,15200.61,0
15670172,Padovesi,622,France,Female,30,4,107879.04,1,0,1,196894.62,0
15622494,Mazzanti,718,France,Male,27,2,0,2,0,0,26229.24,0
15595071,Ramos,696,France,Male,22,9,149777,1,1,1,198032.93,0
15628203,Pai,637,France,Female,38,3,104339.56,1,0,0,119882.86,0
15780212,Mao,592,France,Male,37,4,212692.97,1,0,0,176395.02,0
15775741,Powell,608,France,Female,28,9,0,2,1,1,125062.02,0
15710928,McChesney,665,France,Female,55,8,136354.16,1,1,1,93769.89,0
15682547,Lucchese,649,France,Male,38,1,122214,1,0,1,88965.46,0
15631170,Clements,695,France,Male,45,3,0,2,1,1,30793.61,0
15783444,Endrizzi,788,France,Female,39,3,135139.33,1,0,1,113086.08,0
15675422,Conway,544,France,Female,32,9,110728.39,1,1,1,14559.62,0
15681550,Lablanc,614,France,Female,41,8,121558.46,1,1,1,598.8,0
15597951,Muir,471,France,Female,58,4,114713.57,1,1,1,36315.03,0
15608230,Hoelscher,667,France,Male,23,1,0,2,1,0,91573.19,0
15712584,Liao,670,France,Female,33,7,0,2,1,1,88187.81,0
15641480,Sinnett,571,France,Male,32,5,131354.25,1,1,0,125256.53,0
15644724,Fan,472,France,Male,31,4,58662.92,2,0,1,73322,0
15723894,Younger,625,France,Male,45,7,137555.44,1,0,0,124607.7,0
15687738,Nwagugheuzo,535,France,Female,38,8,0,2,1,0,136620.64,0
15576126,Young,649,France,Female,41,2,125785.23,1,1,1,70523.92,0
15658889,Watson,689,France,Male,22,4,136444.25,1,1,0,51980.25,1
15655794,Hanna,620,France,Male,36,8,0,2,1,1,145937.99,0
15599829,Padovesi,577,France,Female,35,10,0,2,1,1,25161.61,0
15671124,Buccho,599,France,Male,25,6,120383.41,1,1,1,24903.09,0
15767474,Lorenzo,481,France,Female,57,9,0,3,1,1,169719.35,1
15720671,Ibezimako,704,France,Male,42,8,129735.3,2,1,1,179565.57,0
15774491,Ross,480,France,Female,28,6,0,2,0,0,48131.92,0
15579647,Oluchukwu,682,France,Male,42,0,0,1,1,1,160828.98,0
15765806,Wu,492,France,Male,29,1,144591.96,1,1,1,196293.76,0
15566708,Chidalu,444,France,Female,45,4,0,2,1,0,161653.5,1
15668347,Ingram,624,France,Male,36,6,0,2,0,0,84635.64,0
15575214,Ch'en,709,France,Male,37,7,0,1,1,0,159486.76,0
15597265,Mao,660,France,Male,38,7,0,2,0,1,146585.53,0
15733876,Schneider,667,France,Male,36,9,0,2,1,1,40062.29,0
15677217,Ibragimova,705,France,Male,30,1,0,1,1,1,181300.32,0
15713379,Anderson,669,France,Male,26,4,0,2,1,1,197594.34,0
15693347,Gardener,676,France,Female,32,5,0,2,1,1,75465.41,0
15610765,Onwumelu,559,France,Male,29,1,0,2,0,0,155639.76,0
15650034,Kudryashova,564,France,Female,28,1,0,1,1,1,162428.05,0
15685109,Teng,689,France,Male,39,7,0,2,0,0,14917.09,0
15775234,Laurie,646,France,Male,24,8,0,2,0,0,92612.88,0
15659475,Chung,597,France,Female,33,6,135703.59,2,0,0,74850.84,0
15771417,Thomas,640,France,Male,43,7,132412.38,1,0,0,69584.3,1
15700487,Osonduagwuike,805,France,Male,46,6,118022.06,3,1,0,162643.15,1
15742820,Trevisano,535,France,Female,45,2,0,2,0,1,170621.55,0
15597930,Wilson,646,France,Male,52,8,59669.43,1,0,0,172495.81,1
15665110,Helena,515,France,Female,25,7,79543.59,1,0,1,38772.82,0
15770719,Duncan,697,France,Female,39,6,151553.19,1,1,1,44946.29,0
15775662,McKay,760,France,Male,43,8,121911.59,1,1,0,193312.33,0
15646817,Chiekwugo,769,France,Male,51,9,156773.78,2,1,0,40257.79,0
15723299,Sorokina,774,France,Male,53,4,113709.28,1,1,1,153887.93,1
15751175,Bess,648,France,Female,44,2,0,2,1,1,58652.23,0
15618936,MacDonald,688,France,Female,51,5,0,1,1,0,91624.11,1
15780128,Ogbonnaya,705,France,Male,33,3,144427.96,2,1,0,113845.19,0
15615991,Udegbulam,654,France,Male,42,7,99263.09,1,1,1,67607.9,0
15757001,Mai,624,France,Female,32,2,79368.87,2,1,1,145471.94,0
15595388,Yeh,594,France,Female,30,10,0,2,1,1,124071.71,0
15581620,Franklin,597,France,Male,28,2,0,3,1,1,78707.97,0
15600934,Randell,758,France,Female,52,7,125095.94,1,1,0,171189.83,1
15619280,Uspensky,683,France,Male,25,4,0,2,1,0,152698.24,0
15806837,Nnaife,669,France,Male,37,4,0,1,1,0,132540.33,0
15643496,Randolph,730,France,Female,34,5,74197.38,2,1,0,96875.52,0
15813916,Kudryashova,622,France,Female,31,1,89688.94,1,1,1,152305.47,0
15667938,Hurst,628,France,Male,32,9,149136.31,2,1,1,16402.11,0
15576360,Ch'iu,600,France,Male,40,1,141136.79,1,1,1,67803.83,0
15628813,King,693,France,Female,43,4,152341.55,1,1,0,9241.78,0
15584190,Esposito,704,France,Male,36,7,120026.98,2,0,1,100601.73,0
15758482,Montalvo,626,France,Female,32,0,0,2,0,0,187172.54,0
15758171,Tien,582,France,Male,20,4,0,1,1,1,55763.66,0
15649124,Fang,850,France,Male,30,9,121535.18,1,0,0,40313.47,0
15768455,Young,679,France,Male,60,8,0,2,1,1,51380.9,0
15748473,Curnow,801,France,Male,38,5,0,2,1,0,66256.27,0
15757521,Ricci,606,France,Male,35,2,132164.26,1,0,1,164815.59,0
15713608,Tuan,850,France,Female,41,5,0,2,1,1,34827.43,0
15579262,Shearston,497,France,Male,41,9,0,1,0,0,22074.48,0
15610426,Tien,764,France,Female,39,5,81042.42,1,0,1,109805.17,0
15776454,Hamilton,603,France,Female,48,5,0,1,1,0,100478.6,1
15771483,Arnold,609,France,Male,40,6,0,2,1,1,97416.34,0
15648489,Ting,487,France,Male,53,4,199689.49,1,1,1,24207.86,1
15646609,Chao,748,France,Male,33,1,142645.43,1,0,0,69132.66,0
15662434,Zhdanova,607,France,Male,25,3,0,2,0,0,187048.72,0
15705890,Nebechukwu,674,France,Male,45,7,142072.02,1,1,0,37013.29,0
15711398,Fetherstonhaugh,525,France,Female,25,6,0,2,1,0,89566.64,0
15659175,Severson,755,France,Female,43,9,0,2,1,0,18066.69,0
15590228,Greenwalt,715,France,Male,21,6,76467.16,1,1,1,173511.72,0
15631848,Grover,727,France,Female,26,9,121508.28,1,1,1,146785.44,0
15594084,Anderson,524,France,Male,22,9,0,2,1,0,74405.34,0
15651093,Chien,707,France,Female,55,1,0,2,0,1,54409.48,0
15685829,McKay,551,France,Male,37,3,0,2,1,1,50578.4,0
15721917,Chuang,559,France,Female,38,8,95139.41,1,1,1,86575.46,0
15776047,Nicholls,620,France,Female,29,3,0,2,0,1,153392.28,0
15675328,Knight,449,France,Female,37,6,0,2,1,0,82176.48,0
15630402,Nebechukwu,594,France,Female,31,9,0,1,0,1,5719.11,0
15701291,Chidubem,601,France,Male,44,3,0,2,1,0,30607.11,0
15719606,Rivers,657,France,Male,50,9,0,2,0,0,37171.46,0
15644119,Sochima,531,France,Male,31,3,0,1,1,1,42589.33,0
15606836,Lombardo,782,France,Female,33,2,94493.03,1,0,1,101866.39,0
15624510,Tien,696,France,Male,52,6,139781.06,1,1,0,27445.4,1
15810944,Bryant,586,France,Female,35,7,0,2,1,0,70760.69,0
15603246,Genovesi,498,France,Male,73,2,170241.7,2,1,1,165407.96,0
15804002,Kovalev,691,France,Female,33,1,128306.83,1,1,1,113580.79,0
15728773,Hsieh,568,France,Female,47,7,0,2,1,1,45978.39,0
15598044,Debellis,715,France,Female,35,3,0,1,1,1,152012.36,0
15727311,Yen,539,France,Female,22,0,100885.93,2,1,1,38772.65,0
15570769,Kibble,494,France,Male,69,9,93320.8,1,1,1,24489.44,0
15746139,Enemuo,596,France,Male,33,2,139451.67,1,0,0,63142.12,0
15704987,Lu,649,France,Female,52,8,49113.75,1,1,0,41858.43,0
15697686,Stewart,787,France,Female,40,6,0,2,1,1,84151.98,0
15733883,Ward,604,France,Male,28,7,0,2,0,0,58595.64,0
15704583,Chikwado,651,France,Male,56,2,0,1,1,0,114522.68,1
15621083,Douglas,698,France,Male,57,6,136325.48,2,1,1,72549.27,1
15714658,Yates,696,France,Female,33,4,0,2,1,1,73371.65,0
15633531,Lavrov,717,France,Female,76,9,138489.66,1,1,1,68400.14,0
15744529,Chiekwugo,510,France,Male,63,8,0,2,1,1,115291.86,0
15669656,Macdonald,632,France,Male,32,6,111589.33,1,1,1,170382.99,0
15724858,Begum,688,France,Female,54,9,0,1,1,0,191212.63,1
15690188,Maclean,631,France,Male,33,7,0,1,1,1,58043.02,1
15671766,Enyinnaya,599,France,Male,44,10,118577.24,1,1,1,31448.52,0
15764419,Langdon,730,France,Male,27,5,0,2,1,1,116081.93,0
15591915,Frolov,533,France,Female,39,2,0,1,0,1,73669.94,1
15715541,Yang,850,France,Female,42,9,113311.11,1,1,1,198193.75,0
15639277,Lin,678,France,Female,41,9,0,1,0,0,13160.03,0
15798850,Goddard,576,France,Male,32,7,0,2,1,0,4660.91,0
15727696,Zubareva,592,France,Male,42,1,147249.29,2,1,1,63023.02,0
15793813,Onochie,774,France,Male,36,7,103688.19,1,0,1,118971.74,0
15694395,Ts'ui,620,France,Female,29,1,138740.24,2,0,0,154700.61,0
15654901,Horton,733,France,Male,51,10,141556.96,1,1,0,130189.53,0
15649136,Williamson,650,France,Female,43,6,0,2,1,1,16301.91,0
15775562,Shoobridge,538,France,Female,33,5,0,2,1,0,126962.41,0
15807481,Peng,577,France,Female,46,1,0,1,1,1,158750.53,0
15642885,Gray,792,France,Male,30,8,0,2,1,0,199644.2,0
15789109,Watson,686,France,Female,41,10,0,1,1,1,144272.71,1
15814004,Fyodorova,589,France,Male,29,2,0,2,0,1,98320.27,0
15673619,Bazhenov,530,France,Male,25,9,162560.32,1,1,0,64129.03,0
15605000,John,550,France,Male,38,9,140278.99,3,1,1,171457.06,1
15718071,Tuan,655,France,Female,51,3,0,2,0,1,15801.02,0
15679760,Slattery,721,France,Male,46,1,115764.32,2,0,0,102950.79,0
15577178,Genovese,511,France,Male,45,5,68375.27,1,1,0,193160.25,1
15726358,Chiemenam,681,France,Male,34,7,0,2,0,0,130686.59,0
15595228,Wanliss,815,France,Male,45,7,0,1,0,1,52885.23,1
15651983,Fang,591,France,Female,56,9,128882.49,1,1,1,196241.94,1
15774179,Sutherland,487,France,Male,37,6,0,2,1,1,126477.41,0
15667265,Cavenagh,729,France,Male,39,4,121404.64,1,1,1,159618.17,0
15595917,Mackay,580,France,Female,35,1,102097.33,1,0,1,168285.85,0
15668385,Dellucci,642,France,Male,40,1,154863.15,1,1,1,138052.51,0
15694946,Hanson,663,France,Male,35,9,0,2,1,1,195580.28,0
15631912,T'ao,840,France,Male,30,8,136291.71,1,1,0,54113.38,0
15684801,Abbott,689,France,Male,47,1,93871.95,3,1,0,156878.42,1
15699284,Johnson,584,France,Male,49,8,172713.44,1,1,0,113860.81,0
15786993,Lung,810,France,Female,51,5,0,2,0,1,184524.74,0
15710257,Matveyeva,625,France,Female,39,3,130786.92,1,0,1,121316.07,0
15582492,Moore,535,France,Female,29,2,112367.34,1,1,0,185630.76,0
15756820,Fleming,655,France,Female,26,7,106198.5,1,0,1,32020.42,0
15766289,Dickinson,751,France,Male,47,5,142669.93,2,1,0,162760.96,0
15593014,Evseyev,525,France,Male,33,1,112833.35,1,0,1,175178.56,0
15584545,Aksenov,532,France,Female,40,5,0,2,0,1,177099.71,0
15801658,Summers,580,France,Male,55,6,104305.74,1,0,1,175750.21,0
15789863,Kazakova,683,France,Male,39,4,0,2,1,0,171716.81,0
15720943,Pirozzi,747,France,Female,45,1,114959.12,1,1,0,189362.39,1
15697997,Jamieson,602,France,Male,33,5,164704.38,1,0,1,180716.1,1
15665416,Ferri,779,France,Male,62,10,119096.55,1,0,1,116977.89,0
15660200,Mai,551,France,Male,31,1,0,2,1,1,185105.44,0
15619653,Hannaford,666,France,Male,47,2,0,1,1,0,35046.97,1
15739160,Mahon,849,France,Female,41,9,115465.28,1,1,0,103174.5,0
15689237,Shaw,471,France,Female,27,4,0,2,1,0,122642.09,0
15642725,Madison,797,France,Male,32,10,114084.6,1,0,1,125782.29,0
15811613,Voss,588,France,Female,27,8,0,1,1,0,20066.38,0
15741049,Colebatch,577,France,Male,29,7,0,2,1,1,55473.15,0
15724423,Wilson,571,France,Female,38,6,107193.82,2,0,0,38962.94,0
15574305,T'ang,680,France,Male,36,3,116275.12,1,1,1,63795.8,0
15697020,Hs?eh,618,France,Male,39,2,91068.56,1,1,0,26578.69,0
15745232,Chikelu,759,France,Female,39,6,0,2,1,1,140497.67,0
15722758,Allan,585,France,Male,40,7,0,2,0,0,146156.98,0
15792102,Yefremova,774,France,Female,42,3,137781.65,1,0,0,199316.19,0
15725660,Dellucci,676,France,Male,20,1,80569.73,1,0,0,68621.98,0
15638963,Garran,678,France,Female,22,4,174852.89,1,1,1,28149.06,0
15578006,Yao,787,France,Female,85,10,0,2,1,1,116537.96,0
15668504,Lucchesi,770,France,Male,36,2,89800.14,1,1,1,105922.69,0
15610403,Anderson,659,France,Male,43,1,106086.42,2,1,0,26900.63,0
15741094,Sagese,693,France,Male,21,1,0,2,1,1,3494.02,0
15807909,Rubensohn,744,France,Male,47,9,0,2,1,0,113163.17,0
15617134,Iqbal,716,France,Male,38,4,0,2,1,0,189678.7,0
15783029,Monaldo,671,France,Male,34,7,106603.74,2,1,1,26387.71,0
15746422,Muir,636,France,Female,38,1,0,1,1,0,45015.38,0
15576219,Cameron,615,France,Male,32,4,0,2,1,1,6225.63,0
15699247,Chapman,791,France,Female,44,5,0,2,1,1,123977.86,1
15619087,Taylor,762,France,Male,53,1,102520.37,1,1,1,170195.4,0
15605327,Namatjira,607,France,Male,35,2,0,2,1,1,114190.3,0
15610140,He,601,France,Female,34,5,0,2,1,0,27022.57,0
15602373,White,812,France,Male,44,4,115049.15,2,1,0,165038.41,0
15762605,Wall,685,France,Male,58,1,104796.54,1,1,1,154181.41,0
15598840,Moretti,680,France,Male,33,1,123082.08,1,1,0,134960.98,0
15670619,Coppin,631,France,Female,33,8,0,2,0,0,117374.22,0
15599533,Tsao,569,France,Female,43,7,0,2,1,1,77703.19,0
15697574,Stewart,582,France,Female,40,9,0,3,1,1,60954.45,0
15578738,Tuan,609,France,Male,32,7,71872.19,1,1,1,151924.9,0
15614827,Sun,503,France,Male,42,8,104430.08,1,1,1,147557.71,0
15789815,Fallaci,503,France,Female,28,5,0,2,1,0,125918.17,0
15587013,Tien,653,France,Female,31,7,102575.04,1,1,1,11043.54,0
15570932,Pirozzi,666,France,Male,43,7,137780.74,2,1,1,119100.05,1
15581654,Long,798,France,Male,32,7,0,2,0,1,37731.95,0
15644296,Scott,740,France,Female,30,8,105209.54,1,1,0,1852.58,0
15594577,De Luca,556,France,Male,35,10,0,2,1,1,192751.18,0
15603319,Graham,693,France,Male,29,2,151352.74,1,0,0,197145.89,0
15759066,Carpenter,483,France,Female,44,5,136836.49,1,1,0,192359.9,1
15814816,Kambinachi,466,France,Male,40,4,91592.06,1,1,0,141210.18,1
15724402,Tyler,770,France,Female,30,8,0,2,1,0,100557.03,0
15571059,Martin,734,France,Female,54,3,0,1,1,0,130805.54,1
15674206,Walker,716,France,Female,22,8,0,2,1,1,92606.98,0
15715160,Khan,439,France,Male,36,2,165536.28,2,1,1,123956.83,0
15662067,Summers,743,France,Male,40,8,68155.59,1,1,0,94876.65,0
15662901,Hu,656,France,Male,37,2,0,2,0,1,67840.81,0
15689751,Jones,666,France,Female,31,2,79589.43,1,0,0,4050.57,0
15680243,Brown,792,France,Male,19,7,143390.51,1,1,0,33282.84,0
15628523,Chien,539,France,Female,24,3,0,2,1,1,198161.07,0
15660866,Chimaobim,640,France,Female,29,3,0,2,1,0,2743.69,0
15766609,Jowers,655,France,Female,47,10,0,2,1,0,167778.62,0
15794566,Kirsova,678,France,Female,28,4,0,2,1,1,144423.17,1
15800890,T'ien,554,France,Female,45,6,0,2,1,1,181204.5,0
15622478,Greaves,698,France,Female,40,7,105061.74,3,1,0,107815.31,1
15779529,Grant,620,France,Male,32,7,0,2,1,1,34665.79,0
15636023,O'Donnell,619,France,Female,40,10,0,1,1,1,147093.84,1
15582066,Maclean,561,France,Male,21,4,0,1,1,1,36942.35,0
15666675,Hsieh,753,France,Female,39,7,155062.8,1,1,1,16460.77,0
15789432,Mazzanti,451,France,Male,33,6,0,2,1,0,184954.11,0
15575002,Ferguson,676,France,Male,29,4,140720.93,1,1,0,36221.18,0
15622171,Nnamdi,642,France,Male,30,8,80964.57,2,1,0,174738.2,0
15795224,Wu,760,France,Male,39,6,178585.46,1,1,0,67131.3,1
15691808,King,656,France,Male,43,7,134919.85,1,1,0,194691.95,0
15619407,Buckley,615,France,Male,39,4,133707.09,1,1,1,108152.75,0
15646227,Folliero,682,France,Female,27,1,97893.2,1,1,0,166144.98,0
15660541,Olisanugo,694,France,Male,34,5,127900.03,1,1,0,101737.8,0
15753874,Kent,694,France,Male,37,10,143835.47,1,0,1,33326.71,0
15617877,Jessop,607,France,Male,44,0,0,2,1,1,81140.09,0
15772073,Hodge,664,France,Male,48,10,0,1,1,0,140173.17,1
15701537,Ignatiev,756,France,Male,60,2,0,1,1,1,166513.49,1
15736228,Chambers,645,France,Female,40,3,129596.77,1,1,1,103232.6,0
15586996,Azikiwe,697,France,Female,76,7,0,2,0,1,188772.45,0
15730688,Yu,548,France,Female,28,8,116755.5,2,1,1,158585.17,1
15810075,Fang,648,France,Female,39,6,130694.89,2,1,1,153955.38,1
15584320,Brennan,686,France,Female,39,3,111695.62,1,0,0,136643.84,0
15724161,Sutton,644,France,Female,40,9,137285.26,4,1,0,77063.63,1
15750056,Hyde,702,France,Female,29,6,149218.39,1,1,1,9633.01,0
15609637,Nkemakolam,652,France,Male,51,7,0,2,0,1,43496.36,0
15811177,Beneventi,643,France,Female,31,3,167949.48,1,1,0,143162.34,0
15680587,Esposito,834,France,Male,23,4,131254.81,1,1,0,20199.3,0
15672821,Owen,591,France,Male,28,5,0,2,1,1,48606.92,0
15721592,Barton,665,France,Female,38,5,0,2,1,0,156439.56,0
15581282,Lucchese,651,France,Female,39,6,0,1,1,0,24176.44,0
15583137,Pope,637,France,Female,48,7,130806.99,2,1,1,132005.85,1
15680752,Horrocks,675,France,Female,49,0,0,1,1,1,80496.71,1
15589449,Frye,815,France,Female,56,3,0,3,1,1,94248.16,1
15727467,Mellor,485,France,Female,27,3,0,2,1,0,141449.86,0
15764604,Sutherland,586,France,Female,35,7,164769.02,3,1,0,119814.25,1
15759684,Ting,528,France,Female,27,7,176227.07,2,0,1,139481.53,0
15609669,Chuang,542,France,Female,39,4,109949.39,2,1,1,41268.65,0
15685536,Chu,552,France,Female,34,5,0,2,1,1,1351.41,0
15750447,Ozoemena,678,France,Female,60,10,117738.81,1,1,0,147489.76,1
15638646,Lucchese,669,France,Female,43,1,160474.59,1,1,1,95963.14,0
15734161,Nnonso,636,France,Male,43,6,0,2,1,0,43128.95,0
15586757,Anenechukwu,801,France,Female,32,4,75170.54,1,1,1,37898.5,0
15596522,Meredith,692,France,Female,42,2,0,2,1,0,145222.93,0
15625395,Chinomso,585,France,Female,28,6,105795.9,1,1,1,41219.09,0
15760570,Stephenson,590,France,Male,32,5,0,2,1,0,59249.83,0
15725794,Winters,659,France,Female,49,1,0,1,1,0,116249.72,1
15673539,Napolitani,690,France,Female,26,3,118097.87,1,1,0,61257.83,0
15675791,Williams,610,France,Male,36,4,129440.3,2,1,0,102638.35,0
15736397,Wang,544,France,Male,23,1,96471.2,1,1,0,35550.97,0
15678201,Robertson,548,France,Female,46,1,0,1,1,1,104469.06,1
15637593,Greco,722,France,Male,20,6,0,2,1,0,195486.28,0
15598070,Marchesi,564,France,Female,33,4,135946.26,1,1,0,63170,0
15787550,Chao,719,France,Male,69,3,0,2,1,1,58320.06,0
15733973,Bibi,850,France,Female,42,8,0,1,1,0,19632.64,1
15622585,McIntyre,525,France,Male,26,7,153644.39,1,1,1,63197.88,0
15747097,Hs?,611,France,Male,35,10,0,1,1,1,23598.23,1
15667417,Tao,572,France,Male,33,9,68193.72,1,1,0,19998.31,0
15684861,Thomson,726,France,Female,32,8,0,2,0,0,185075.63,0
