CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15682834,Johnstone,715,Spain,Female,35,4,40169.88,2,1,1,199857.47,0
15617982,Pirozzi,661,Spain,Female,42,3,0,2,1,0,35989.41,0
15690647,Rogers,582,Spain,Female,46,8,67563.31,1,1,0,44506.09,1
15730540,Simpson,794,Spain,Male,45,8,88656.37,2,1,0,116547.31,0
15697095,Zetticci,705,Spain,Male,46,7,0,2,1,0,117273.35,0
15748797,Dale,636,Spain,Female,33,0,0,1,1,0,92277.47,1
15775546,Laurens,517,Spain,Female,29,5,0,2,1,0,103402.88,0
15619029,Bykov,620,Spain,Female,43,2,0,2,1,0,20670.1,0
15797276,Sturt,662,Spain,Female,41,4,90350.77,1,1,0,75884.65,1
15629617,Cook,572,Spain,Male,23,2,126873.52,1,0,1,67040.12,0
15667651,Young,585,Spain,Female,33,8,0,2,1,0,114182.07,0
15753969,K'ung,724,Spain,Male,45,5,83888.54,1,0,1,34121.81,0
15794874,Quinones,696,Spain,Male,41,9,127523.75,1,0,1,191417.42,0
15596671,Endrizzi,603,Spain,Female,42,8,91611.12,1,0,0,144675.3,1
15687959,Landman,573,Spain,Female,44,4,0,1,1,1,94862.93,0
15596021,K?,598,Spain,Male,44,8,0,2,1,0,148487.9,0
15688713,McCall,627,Spain,Male,44,6,0,1,1,1,114469.55,0
15697311,Nebechukwu,697,Spain,Male,56,5,110802.03,1,1,1,50230.31,1
15676242,Artemova,632,Spain,Male,31,3,136556.44,1,1,0,82152.83,1
15608653,Davison,521,Spain,Female,34,7,70731.07,1,1,1,20243.97,1
15789546,Ojiofor,639,Spain,Male,28,8,0,2,1,0,126561.07,0
15640627,Wan,611,Spain,Male,34,4,0,2,1,0,170950.58,0
15595067,Zhirov,637,Spain,Female,40,6,0,2,1,1,181610.6,0
15729956,Akabueze,726,Spain,Female,26,1,80780.16,1,1,1,19225.85,0
15583748,McGuigan,592,Spain,Male,38,8,0,2,1,0,180426.2,0
15607713,Kaeppel,850,Spain,Female,29,1,0,2,1,1,197996.65,0
15716491,Akabueze,710,Spain,Female,51,4,93656.95,1,0,1,141400.51,1
15625824,Kornilova,596,Spain,Male,30,6,121345.88,4,1,0,41921.75,1
15761976,Su,797,Spain,Female,31,8,0,2,1,0,117916.63,0
15744517,Esposito,735,Spain,Male,50,9,0,1,0,0,166677.35,1
15686963,Hardiman,680,Spain,Female,30,3,0,1,1,0,160131.58,0
15799156,Okwuadigbo,569,Spain,Male,38,8,0,2,0,0,79618.79,0
15701765,Vincent,575,Spain,Female,37,0,0,2,0,0,30114.32,0
15788676,Riley,539,Spain,Male,38,8,71460.67,2,1,1,10074.05,0
15602497,Honore,850,Spain,Male,39,6,133214.13,1,0,1,20769.88,0
15634375,Duncan,710,Spain,Female,36,8,0,2,0,0,83206.19,0
15591130,Medvedev,507,Spain,Female,29,6,0,2,0,1,94780.9,0
15751531,Shaw,598,Spain,Male,41,8,0,2,1,1,161954.43,0
15568360,Rolon,569,Spain,Female,41,4,139840.36,1,1,1,163524.7,0
15697283,Mackenzie,578,Spain,Male,23,8,0,2,1,0,112124.98,0
15614818,Trevisani,764,Spain,Female,33,9,168964.77,1,0,1,118982.51,0
15723411,Jamieson,607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0
15747677,Gordon,656,Spain,Male,69,6,163975.09,1,1,1,36108.5,0
15618926,Nwachukwu,520,Spain,Male,43,7,0,2,1,1,36202.74,0
15807294,Walker,653,Spain,Female,30,2,88243.29,2,1,1,96658.26,0
15618581,Diribe,668,Spain,Male,25,8,0,2,1,1,135112.09,0
15599552,Conway,639,Spain,Female,54,2,0,2,1,1,53843.71,0
15749177,Maslow,730,Spain,Female,52,7,0,2,0,1,122398.84,0
15772777,Onyemachukwu,850,Spain,Female,29,10,0,2,1,1,94815.04,0
15777576,Frost,559,Spain,Female,40,5,139129.44,1,0,1,32635.54,0
15607133,Shih,717,Spain,Female,49,1,110864.38,2,1,1,124532.9,1
15576714,Manna,687,Spain,Female,21,8,0,2,1,1,154767.34,0
15631460,Swift,671,Spain,Female,42,3,0,2,1,1,128449.33,0
15651802,Day,632,Spain,Female,39,5,97854.37,2,1,0,93536.38,0
15729668,Elizabeth,521,Spain,Male,29,3,60280.62,1,1,0,154271.41,0
15741728,Atkins,591,Spain,Male,36,7,135216.8,1,1,1,122022.89,0
15801062,Matthews,557,Spain,Female,40,4,0,2,0,1,105433.53,0
15777797,Kovalyova,689,Spain,Male,38,5,75075.14,1,1,1,8651.92,1
15681758,Baddeley,525,Spain,Female,25,10,0,2,1,0,69361.95,0
15810347,Todd,662,Spain,Female,30,9,0,2,0,1,157884.83,0
15685372,Azubuike,350,Spain,Male,54,1,152677.48,1,1,1,191973.49,1
15735222,Ignatieff,705,Spain,Female,23,5,0,2,1,1,73131.73,0
15678626,Okonkwo,538,Spain,Female,31,0,0,2,0,0,179453.66,0
15661528,Ashbolt,583,Spain,Male,47,5,102562.23,1,1,0,92708.1,0
15754177,Bazarova,712,Spain,Male,53,2,111061.01,2,0,0,26542.17,0
15683544,Buccho,626,Spain,Male,62,3,0,1,1,1,65010.74,0
15569423,Cunningham,731,Spain,Male,41,4,0,2,1,0,22299.27,0
15585067,Wilson,634,Spain,Male,31,9,108632.48,1,1,1,179485.96,1
15741429,Hudson,680,Spain,Female,31,9,119825.75,2,1,1,101139.3,0
15718247,Hayden,606,Spain,Female,46,8,0,2,1,1,183717.94,0
15716994,Green,559,Spain,Male,24,3,114739.92,1,1,0,85891.02,1
15658459,Bates,784,Spain,Male,33,10,0,2,1,0,162022.47,0
15658057,Padovesi,812,Spain,Female,44,8,0,3,1,0,66926.83,1
15801767,Yin,784,Spain,Female,40,8,0,2,1,0,108891.3,0
15811236,Burns,705,Spain,Male,39,6,133261.13,1,1,1,78065.9,0
15746749,Fleming,681,Spain,Female,32,3,0,2,1,1,59679.9,0
15570205,Tao,682,Spain,Male,36,5,0,2,1,1,147758.51,0
15589348,Le Grand,850,Spain,Male,37,4,137204.77,1,1,1,28865.59,0
15700854,Cunningham,595,Spain,Male,35,8,0,1,1,0,100015.79,1
15758836,Godfrey,675,Spain,Male,36,3,54098.18,2,0,1,54478.52,0
15772933,Mai,591,Spain,Male,31,8,0,1,1,1,141677.33,0
15689612,Pirozzi,554,Spain,Female,34,8,0,1,0,1,106981.03,0
15713644,Marshall,686,Spain,Male,22,5,0,2,1,0,158974.45,0
15788483,Kerr,719,Spain,Male,38,0,0,1,1,0,126876.47,0
15713843,Kao,850,Spain,Male,30,2,0,2,0,1,27937.12,0
15567993,Palmer,828,Spain,Male,28,8,134766.85,1,1,0,79355.87,0
15744983,Burgmann,712,Spain,Male,47,1,139887.01,1,1,1,95719.73,0
15799479,Coles,809,Spain,Male,33,9,0,1,1,1,124045.65,0
15684269,Gray,707,Spain,Female,35,3,56674.48,1,1,0,17987.4,1
15762745,Macvitie,648,Spain,Male,32,8,0,1,1,0,133653.38,0
15746970,Townsend,760,Spain,Female,57,1,0,2,1,1,25101.17,0
15624391,Thomson,595,Spain,Female,30,5,100683.54,1,1,1,178361.04,0
15734491,Lombardo,676,Spain,Female,36,4,0,2,1,1,3173.31,0
15675320,Leonard,758,Spain,Female,40,5,93499.82,2,0,0,123218.81,0
15721730,Amechi,601,Spain,Female,44,4,0,2,1,0,58561.31,0
15683677,Schiavone,769,Spain,Male,39,9,0,1,1,1,47722.79,0
15596414,Chandler,796,Spain,Male,41,8,107525.07,1,1,0,18510.41,0
15765694,Bage,584,Spain,Female,59,1,0,1,0,1,130260.11,1
15777639,McGregor,595,Spain,Female,23,10,101126.66,2,0,0,37042.8,0
15778410,Clarke,533,Spain,Female,52,7,0,1,0,1,194113.99,1
15770525,T'an,760,Spain,Male,28,1,141038.57,2,0,0,16287.38,0
15689980,Willis,725,Spain,Female,36,4,118520.26,1,0,0,131173.9,1
15721303,O'Meara,640,Spain,Male,34,1,137523.02,1,0,0,24761.36,0
15771636,Marshall,793,Spain,Female,36,0,0,1,0,0,148993.47,0
15693381,Tipton,533,Spain,Male,38,1,135289.33,2,0,1,152956.33,0
15603846,Fang,711,Spain,Male,37,2,0,2,1,0,83978.86,1
15773017,Todd,763,Spain,Female,37,6,0,2,1,1,149705.25,0
15776467,De Salis,702,Spain,Female,35,8,14262.8,2,1,0,54689.16,0
15746451,Barry,686,Spain,Male,41,7,102749.72,1,0,1,194913.86,0
15777922,Afamefuna,629,Spain,Male,36,1,161757.87,2,1,1,146371.72,0
15612776,McKay,850,Spain,Female,39,10,0,2,1,1,143030.09,0
15779247,Pai,683,Spain,Female,24,8,98567.1,1,1,0,187987.01,0
15800517,Huang,633,Spain,Male,32,5,163340.12,2,1,1,74415.2,0
15712319,Chukwukere,714,Spain,Male,45,8,150900.29,2,0,1,139889.15,0
15797389,Hsia,604,Spain,Male,23,9,124577.33,1,1,1,7267.25,0
15621432,Lee,630,Spain,Male,35,1,0,2,0,0,186826.22,0
15779390,Theus,850,Spain,Female,31,4,91292.7,1,1,1,162149.07,0
15740104,Tuan,425,Spain,Female,22,7,169649.73,2,0,1,136365,1
15792649,Patterson,547,Spain,Female,31,9,0,2,0,0,99294.22,0
15694188,Obidimkpa,700,Spain,Female,46,5,56580.95,2,0,1,45424.13,0
15802478,Spring,767,Spain,Male,31,6,0,2,1,1,195668,0
15569209,Amaechi,464,Spain,Female,34,5,76001.57,1,1,1,158668.87,0
15747222,Bentley,745,Spain,Female,35,8,0,2,1,1,116581.1,0
15812338,Sopuluchukwu,485,Spain,Female,30,7,0,1,1,0,107067.37,0
15758845,Rocher,590,Spain,Female,37,0,64345.21,1,0,1,61759.33,1
15583090,Komar,581,Spain,Female,29,8,0,2,1,0,46735.19,0
15573741,Aliyeva,698,Spain,Male,38,10,95010.92,1,1,1,105227.86,0
15690925,McIntosh,527,Spain,Female,29,2,27755.97,1,1,0,97468.44,1
15778190,Onyekaozulu,639,Spain,Female,28,8,97840.72,1,1,1,178222.77,0
15641183,Chin,731,Spain,Male,25,8,96950.21,1,1,0,97877.92,0
15782574,Warner,624,Spain,Male,33,6,0,2,0,0,76551.7,0
15734999,Stephenson,634,Spain,Male,36,2,85996.19,1,1,0,15887.68,0
15706593,Ellis,850,Spain,Female,50,10,0,2,1,1,33741.84,0
15590268,Chu,529,Spain,Male,35,5,95772.97,1,1,1,112781.5,0
15763055,Onuchukwu,572,Spain,Male,31,5,98108.79,1,0,1,119996.95,0
15643630,Quaife,770,Spain,Male,55,9,63127.41,2,1,0,185211.28,1
15641043,Scott,648,Spain,Male,35,7,0,2,1,1,78436.36,0
15669922,Conti,530,Spain,Female,36,2,0,2,1,1,14721.8,0
15663830,De Luca,563,Spain,Male,32,6,0,2,1,1,19720.08,0
15566958,Li Fonti,667,Spain,Male,39,7,167557.12,1,1,1,41183.02,0
15680918,Freeman,613,Spain,Male,34,8,117300.02,1,1,0,139410.08,0
15783398,Rizzo,535,Spain,Female,49,7,115309.75,1,1,0,111421.77,0
15604588,Li Fonti,850,Spain,Female,38,3,0,2,0,1,179360.76,0
15735428,Talbot,673,Spain,Female,37,0,0,2,0,0,82351.06,0
15806880,Boyle,627,Spain,Female,30,6,0,1,1,1,113408.47,0
15781034,Mason,796,Spain,Male,67,5,0,2,0,1,54871.02,0
15622017,Bruno,773,Spain,Female,33,10,0,1,1,1,98820.09,0
15705885,Smeaton,752,Spain,Male,36,2,0,2,1,1,45570.84,0
15677382,Miller,625,Spain,Female,69,1,107569.96,1,1,1,182336.45,0
15626983,Ledford,605,Spain,Female,48,6,0,2,1,1,40062.99,0
15773605,Iadanza,670,Spain,Female,32,3,0,2,1,0,46175.7,0
15811261,Alaniz,617,Spain,Male,42,0,70105.87,1,1,1,120830.73,0
15741554,Streeter,746,Spain,Male,31,2,113836.27,1,1,1,174815.54,0
15769051,Shaw,503,Spain,Male,25,7,0,1,0,1,192841.13,0
15623791,Padovesi,632,Spain,Female,40,3,109740.62,1,1,0,141896.74,0
15586993,Giordano,655,Spain,Female,56,5,0,2,1,1,41782.7,0
15645956,Jideofor,452,Spain,Male,44,3,88915.85,1,1,0,69697.74,0
15687310,Humphries,783,Spain,Male,39,9,0,2,1,0,143752.77,0
15569187,Fleming,680,Spain,Male,35,9,0,2,0,0,143774.06,0
15600734,Townsend,624,Spain,Male,51,5,174397.21,2,1,1,172372.63,0
15623647,Dellucci,655,Spain,Female,36,1,135515.76,1,1,0,86013.96,0
15668472,Ritchie,705,Spain,Female,24,5,177799.83,2,0,0,79886.06,0
15692416,Aikenhead,358,Spain,Female,52,8,143542.36,3,1,0,141959.11,1
15598088,Ni,559,Spain,Male,25,5,0,2,1,1,163221.22,0
15693468,Simmons,488,Spain,Female,39,9,140553.46,1,0,0,12440.44,0
15780954,Cran,582,Spain,Male,26,4,65848.36,2,1,0,30149.21,0
15700174,McKay,733,Spain,Female,30,0,83319.28,1,0,0,57769.2,0
15694192,Nwankwo,598,Spain,Female,38,6,0,2,0,0,173783.38,0
15585901,Johnson,717,Spain,Male,35,1,0,3,0,0,174770.14,1
15630913,Rosas,476,Spain,Female,69,1,105303.73,1,0,1,134260.34,0
15587913,Palerma,748,Spain,Female,40,4,0,2,1,0,132368.47,0
15737605,Morris,531,Spain,Female,45,1,126495.57,2,1,1,164741.5,0
15627876,Pavlova,719,Spain,Female,47,9,116393.59,1,1,0,63051.32,1
15657107,Angelo,563,Spain,Female,46,8,106171.68,1,1,0,163145.5,1
15622454,Zaitsev,695,Spain,Male,28,0,96020.86,1,1,1,57992.49,0
15775803,Cawker,841,Spain,Male,41,1,0,2,0,1,193093.77,0
15612050,Castiglione,556,Spain,Female,48,8,168522.37,1,1,1,151310.16,0
15602929,Wilson,728,Spain,Female,37,4,0,1,0,0,4539.38,0
15633043,Fedorova,545,Spain,Female,39,6,0,1,0,0,38410.74,1
15603088,Rossi,451,Spain,Female,23,9,0,2,0,1,48021.71,0
15746190,Payton,624,Spain,Female,28,2,0,2,0,1,104353.26,0
15679909,Pugliesi,665,Spain,Male,41,8,0,2,1,0,132152.32,0
15756875,Freeman,782,Spain,Male,34,6,147422.44,1,0,1,42143.61,0
15678146,Wong,668,Spain,Female,24,7,173962.32,1,0,0,106457.11,1
15577078,Zakharov,539,Spain,Male,38,6,0,1,1,1,152880.07,1
15668081,Capon,581,Spain,Female,50,4,0,2,1,1,80701.72,0
15747980,Cattaneo,737,Spain,Male,38,6,146282.79,2,1,0,198516.2,0
15629338,Collingridge de Tourcey,658,Spain,Female,31,2,36566.96,1,1,0,103644.98,1
15697214,Korovin,686,Spain,Female,36,5,0,2,1,1,152979.14,0
15573309,Ward,626,Spain,Female,48,2,0,2,1,1,95794.98,0
15744843,K'ung,569,Spain,Female,34,6,144855.34,1,0,0,196555.32,0
15617617,Stewart,811,Spain,Male,39,7,0,2,1,1,177519.39,0
15578908,Todd,725,Spain,Female,32,0,0,2,1,1,138525.19,0
15602551,Johnson,667,Spain,Male,39,9,0,2,1,0,68873.8,0
15757408,Lo,655,Spain,Male,38,3,250898.09,3,0,1,81054,1
15813022,Kapustina,531,Spain,Male,70,1,0,2,0,0,99503.19,0
15689168,Munro,531,Spain,Male,37,1,143407.29,2,0,1,84402.46,0
15778934,Napolitani,678,Spain,Female,49,8,0,2,0,1,98090.69,0
15714586,Marcelo,646,Spain,Female,42,3,99836.47,1,0,1,22909.56,0
15589224,Moore,596,Spain,Male,41,5,0,2,0,1,141053.85,0
15631201,Hill,472,Spain,Female,28,4,0,2,1,0,1801.77,0
15746594,Wu,732,Spain,Male,33,8,0,1,1,0,119882.7,0
15732740,Plant,765,Spain,Female,32,9,178095.55,1,0,0,47247.56,0
15599722,Chia,609,Spain,Female,43,6,86053.52,2,1,1,113276.46,1
15688619,Scott,718,Spain,Male,45,3,105266.32,2,1,1,193724.51,0
15613712,Boag,634,Spain,Male,34,1,0,2,1,0,61995.57,0
15639322,Grave,633,Spain,Male,33,4,137847.41,2,1,0,98349.13,0
15811842,Artemyeva,630,Spain,Male,26,7,0,2,1,1,6656.64,0
15648794,Giordano,836,Spain,Male,57,4,101247.06,1,1,0,37141.62,1
15794479,Becker,767,Spain,Male,77,8,149083.7,1,1,1,190146.83,0
15704746,Inman,699,Spain,Male,35,2,167455.66,2,1,1,55324.49,0
15609562,MacDonald,774,Spain,Female,43,1,116360.07,1,1,0,17004.14,0
15787459,Parkes,745,Spain,Male,40,3,88466.82,1,0,0,116331.42,0
15724889,Chinweuba,665,Spain,Male,38,9,0,1,0,1,87412.74,0
15730397,Narelle,739,Spain,Male,40,1,109681.61,1,1,1,193321.3,0
15589320,Sagese,699,Spain,Male,34,8,0,1,1,1,76510.46,0
15799211,Anenechi,708,Spain,Female,32,8,187487.63,1,1,1,120115.5,0
15583548,Harrison,525,Spain,Female,47,6,118560,1,1,0,82522.61,1
15735246,Norman,798,Spain,Female,58,9,0,2,0,0,119071.56,1
15670753,Uvarova,614,Spain,Male,35,2,127283.78,1,1,1,31302.35,0
15573876,Chia,473,Spain,Male,48,8,0,2,1,0,71139.8,0
15751788,Johnson,850,Spain,Male,28,9,97408.03,1,1,1,175853.64,0
15672598,Walker,613,Spain,Male,30,9,111927.45,1,1,1,175795.87,0
15812982,Francis,509,Spain,Male,38,2,0,1,0,0,168460.12,0
15764237,Manfrin,663,Spain,Male,33,9,0,2,0,0,91514.62,0
15610337,Stephens,666,Spain,Male,35,2,104832.49,1,1,0,175015.12,0
15752488,Emery,733,Spain,Female,31,9,102289.85,1,1,1,115441.66,0
15691723,Chukwudi,631,Spain,Male,55,9,99685.06,1,1,0,114474.98,0
15750808,Ma,790,Spain,Male,46,2,131365.37,2,1,1,180290.68,0
15744368,Sun,633,Spain,Male,58,6,98308.51,1,1,1,132034.13,0
15756125,Booth,757,Spain,Male,44,5,140856.16,2,1,0,158735.1,0
15671969,Pruneda,649,Spain,Male,36,8,0,2,1,0,161668.15,0
15791268,Neumann,565,Spain,Male,38,0,122447.76,1,0,0,67339.34,0
15633930,Yobachukwu,648,Spain,Female,56,6,157559.59,2,1,0,140991.23,1
15780038,Paterson,756,Spain,Male,38,6,119208.85,1,1,0,169763.89,1
15800326,Poole,717,Spain,Female,39,6,0,2,1,0,93275.61,0
15783958,Bates,539,Spain,Female,37,1,130922.81,2,0,0,2186.83,0
15739576,Bustard,706,Spain,Male,20,8,0,2,1,1,12368.11,0
15631333,Wade,677,Spain,Female,25,8,130866.19,1,1,0,42410.21,0
15589643,Ngozichukwuka,684,Spain,Female,41,7,0,1,1,1,138394.37,0
15681506,Lane,478,Spain,Male,43,1,0,2,1,1,197916.43,0
15698349,Davy,686,Spain,Female,35,4,0,2,1,1,159676.55,0
15679299,Shen,726,Spain,Female,27,7,123826.07,1,0,1,78970.58,0
15590730,Hunt,745,Spain,Male,34,9,0,2,1,0,50046.25,0
15674880,Archer,658,Spain,Male,50,2,0,2,1,0,52137.73,0
15778157,Murray,598,Spain,Male,27,8,90721.52,2,1,0,109296.18,0
15801265,Tang,689,Spain,Female,45,0,57784.22,1,1,0,197804,1
15647266,Y?an,651,Spain,Female,45,10,135923.16,1,1,0,18732.84,0
15635078,Chiemela,714,Spain,Male,45,0,124693.48,1,0,1,187194.15,0
15680141,Yuan,759,Spain,Female,35,7,147936.42,1,1,1,106785.7,0
15756056,Ku,561,Spain,Female,28,3,0,2,1,0,191387.76,0
15648005,Russell,672,Spain,Male,33,2,0,2,1,1,182738,0
15709928,Niu,567,Spain,Female,41,1,0,2,1,0,3414.72,0
15612193,Hsia,762,Spain,Male,29,10,115545.33,2,1,0,148256.43,0
15762984,McIntosh,648,Spain,Male,35,7,0,2,0,0,122899.01,0
15664204,Meany,706,Spain,Male,29,2,0,2,1,1,18255.51,0
15806332,Le Gallienne,484,Spain,Female,39,5,0,2,1,1,175224.12,0
15635972,Lloyd,484,Spain,Male,36,8,0,2,1,0,186136.48,0
15616380,Wheeler,803,Spain,Female,37,1,0,2,0,0,7455.2,0
15660688,King,701,Spain,Female,35,9,0,2,0,0,170996.86,0
15788535,Tan,593,Spain,Male,44,5,0,1,1,0,128046.98,0
15641250,Calabresi,794,Spain,Male,38,9,179581.31,1,1,0,23596.24,0
15726791,Nuttall,637,Spain,Female,45,2,157929.45,1,1,1,145134.49,1
15710366,Hamilton,569,Spain,Female,42,1,0,1,1,1,83629.6,1
15769312,Forbes,557,Spain,Male,48,10,0,2,1,1,185094.48,0
15708212,Lin,648,Spain,Female,54,7,118241.02,1,1,0,172586.89,1
15726186,Genovese,639,Spain,Male,29,4,133434.57,2,1,0,97983.44,0
15764618,Tseng,815,Spain,Female,39,6,0,1,1,1,85167.88,0
15730738,Chiang,786,Spain,Male,31,9,0,2,1,1,18210.36,0
15774151,Iadanza,614,Spain,Female,41,7,179915.85,1,0,0,14666.35,1
15595588,Chukwunonso,773,Spain,Female,39,4,0,2,0,1,182081.45,0
15711825,Ts'ai,655,Spain,Female,35,1,82231.51,2,1,0,88798.02,0
15656912,Aitken,649,Spain,Male,51,4,0,1,1,1,150390.57,0
15747724,Briggs,671,Spain,Female,34,10,0,1,1,0,23235.38,0
15633877,Morrison,706,Spain,Female,42,8,95386.82,1,1,1,75732.25,0
15751336,Yao,630,Spain,Male,30,3,0,2,0,1,10486.69,0
15725039,McIntyre,702,Spain,Male,32,8,71667.74,1,1,1,126082.18,0
15754112,Musgrove,653,Spain,Male,55,7,0,2,1,1,41967.03,0
15800845,Artemieva,732,Spain,Female,33,8,111379.55,1,1,1,45098.62,0
15722765,Owen,580,Spain,Female,57,0,136820.99,1,0,1,108528.74,0
15630167,Gibson,684,Spain,Female,39,4,139723.9,1,1,1,120612.11,0
15718153,Kao,759,Spain,Female,74,6,128917.84,1,1,1,48244.64,0
15592645,Gibbons,704,Spain,Male,37,4,0,2,0,0,25684.93,0
15790659,Sheets,701,Spain,Male,59,7,0,2,0,1,27597.59,0
15691446,Tokaryev,735,Spain,Male,29,10,0,2,1,1,95025.27,0
15619935,Vanmeter,783,Spain,Female,59,9,126224.87,1,1,1,4423.63,0
15591766,Crawford,607,Spain,Female,25,4,121166.89,1,0,1,115288.24,0
15641629,P'eng,537,Spain,Female,38,1,0,2,0,1,41233.97,0
15813303,Rearick,513,Spain,Male,88,10,0,2,1,1,52952.24,0
15612071,Wilson,763,Spain,Female,32,10,95153.77,1,0,1,81310.1,0
15720838,Gallo,689,Spain,Female,31,3,139799.63,1,0,1,120663.57,0
15672610,Somadina,567,Spain,Male,40,4,118628.8,1,0,0,91973.63,0
15745001,Kovalev,683,Spain,Female,36,7,0,2,1,0,104786.59,0
15571148,Baranov,645,Spain,Female,21,1,0,2,0,0,28726.07,0
15764174,Bidencope,612,Spain,Female,26,4,0,2,1,1,179780.74,0
15715920,De Bernales,782,Spain,Male,23,10,98052.66,1,1,1,142587.32,0
15625942,McDonald,619,Spain,Female,45,0,0,2,0,0,113645.4,0
15679642,Feng,695,Spain,Male,44,8,0,2,1,1,70974.13,0
15690231,K'ung,612,Spain,Female,62,0,167026.61,2,1,1,192892.05,0
15726490,Kirby,782,Spain,Male,52,4,0,1,1,1,52759.82,1
15727919,Chukwuemeka,671,Spain,Female,29,6,0,2,0,0,12048.67,0
15752838,Lucas,723,Spain,Male,38,6,0,2,1,1,94415.6,0
15655192,Fiorentino,850,Spain,Female,24,1,0,2,0,1,69052.87,0
15634772,Mario,682,Spain,Female,59,0,122661.39,1,0,1,84803.76,0
15756560,Moran,599,Spain,Female,46,7,81742.84,2,1,0,83282.21,0
15732270,Hung,727,Spain,Male,71,8,0,1,1,1,198446.91,1
15739357,Moss,756,Spain,Male,30,2,145127.85,1,0,0,7554.68,0
15567486,Li,634,Spain,Female,41,4,0,2,1,1,164549.74,0
15711834,Long,650,Spain,Female,30,6,0,1,0,0,67997.13,1
15729763,Nelson,655,Spain,Male,34,1,116114.93,1,1,1,49492.15,0
15611905,Warlow-Davies,513,Spain,Female,31,5,174853.46,1,1,0,84238.63,0
15645942,Macleod,689,Spain,Male,40,2,0,2,1,1,164768.82,0
15673529,Lombardo,645,Spain,Male,36,4,59893.85,2,1,0,43999.64,0
15710450,Okwudiliolisa,848,Spain,Male,22,7,120811.89,1,1,1,185510.34,0
15668818,Chidubem,592,Spain,Female,40,2,200322.45,1,1,1,113244.73,0
15765812,Trevisani,587,Spain,Male,48,1,0,2,1,1,8908,0
15704844,Hsiung,550,Spain,Male,62,7,80927.56,1,0,1,64490.67,0
15616700,Leach,622,Spain,Female,41,9,0,2,1,1,155786.39,0
15620398,Mitchell,635,Spain,Female,34,5,98683.47,2,1,0,15733.19,0
15588446,Udinesi,550,Spain,Male,34,3,0,2,0,0,131281.28,0
15658360,Gregory,762,Spain,Male,35,9,122929.42,2,0,0,149822.04,0
15800062,Lanford,850,Spain,Male,49,8,0,1,0,0,25867.67,1
15788946,Anthony,605,Spain,Female,29,3,116805.82,1,0,0,4092.75,0
15711789,Davey,768,Spain,Female,42,3,0,1,0,0,161242.99,1
15716000,Hs?eh,638,Spain,Male,48,2,0,2,1,1,7919.08,0
15680278,Ts'ai,661,Spain,Female,42,9,75361.44,1,1,0,27608.12,1
15591179,Skelton,702,Spain,Male,30,2,0,2,1,1,145537.32,0
15622117,Fries,625,Spain,Female,31,8,0,2,1,0,151843.54,0
15581548,Kaodilinakachukwu,637,Spain,Female,22,5,98800,1,1,0,122865.55,0
15582944,Becker,425,Spain,Female,39,5,0,2,1,0,140941.47,0
15785078,Fomin,730,Spain,Male,26,3,0,1,1,0,34542.41,0
15713267,Zimmer,779,Spain,Female,34,5,0,2,0,1,111676.63,0
15717898,Bruce,542,Spain,Male,32,2,131945.94,1,0,1,159737.56,0
15611105,Castella,799,Spain,Male,35,7,0,2,0,1,140780.8,0
15725698,Panicucci,520,Spain,Female,35,4,115680.81,1,1,1,90280.7,0
15739046,Maggard,850,Spain,Female,23,9,143054.85,1,0,1,62980.96,0
15631927,Thomas,574,Spain,Female,28,7,0,2,0,0,185660.3,0
15754261,Ho,648,Spain,Male,42,2,98795.61,2,1,0,89123.99,0
15792176,Henty,698,Spain,Female,40,0,92053.44,1,1,1,143681.83,0
15585835,Lord,655,Spain,Female,34,4,109783.69,2,1,0,134034.32,0
15667190,Yuan,630,Spain,Female,21,1,85818.18,1,1,1,133102.3,0
15701318,Poole,763,Spain,Male,67,9,148564.66,1,0,1,87236.4,0
15806688,Manfrin,726,Spain,Female,56,8,123110.9,3,0,1,130113.78,1
15730339,Bell,670,Spain,Male,30,3,133446.34,1,0,0,3154.95,0
15662098,Palmer,650,Spain,Male,41,3,128808.65,3,0,0,113677.53,1
15667046,Tseng,694,Spain,Male,38,7,121527.4,1,1,0,113481.02,0
15626787,Wei,698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1
15625522,Walker,700,Spain,Male,31,7,0,2,0,1,145151.96,0
15782468,Hart,850,Spain,Male,51,3,109799.55,2,1,1,12457.76,1
15761141,Palerma,604,Spain,Female,71,10,0,2,1,1,129984.2,0
15790235,Hsing,778,Spain,Male,40,8,104291.41,2,1,1,117507.11,0
15747503,Hayward,705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1
15663826,Brim,532,Spain,Female,66,3,0,1,1,1,115227.02,0
15596060,Skinner,498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0
15787529,Gray,592,Spain,Male,38,0,0,1,1,0,65986.48,1
15699550,Babbage,695,Spain,Female,34,9,0,2,1,1,67502.12,0
15768244,Macleod,538,Spain,Female,30,8,0,2,1,1,41192.95,0
15626385,George,714,Spain,Female,33,10,103121.33,2,1,1,49672.01,0
15603582,Robertson,569,Spain,Female,34,3,0,1,1,0,133997.53,0
15716449,Fraser,527,Spain,Male,33,9,132168.28,1,0,0,98734.15,0
